FIPS_NAME,SEASON,FIRE_YEAR,total_fires,severe_fires,lat,lon,mean_fire_size,severe_rate,lag1_severe,lag2_severe,rolling3_severe,log_total_fires,cum_severe,cum_fires,hist_severe_rate,enso_score,enso_jja,enso_score_lag1,enso_score_lag2,season_Winter,season_Spring,season_Summer,season_Fall,county_enc
Alameda,Fall,1999,1,0,37.584989,-121.886869,0.3,0.0,,,,0.6931471805599453,,,0.0,-2.0,-1.1,-2.0,3.0,0,0,0,1,0
Alameda,Fall,2005,1,0,37.595778,-121.889683,0.1,0.0,0.0,,0.0,0.6931471805599453,0.0,1.0,0.0,-0.5,-0.06,0.5,0.0,0,0,0,1,0
Alameda,Fall,2006,1,0,37.5944,-121.8888,0.1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,2.0,0.0,0.5,0.1,-0.5,0.5,0,0,0,1,0
Alameda,Fall,2011,25,0,37.62869424,-121.87305392,3.6164,0.0,0.0,0.0,0.0,3.258096538021482,0.0,3.0,0.0,-1.0,-0.43,-2.0,1.0,0,0,0,1,0
Alameda,Fall,2012,1,0,37.576533,-121.879317,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,28.0,0.0,0.0,0.3,-1.0,-2.0,0,0,0,1,0
Alameda,Fall,2013,4,0,37.7258585,-121.7250835,38.4,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,29.0,0.0,0.0,-0.35,0.0,-1.0,0,0,0,1,0
Alameda,Fall,2014,2,0,37.619775,-121.84967499999999,0.125,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,33.0,0.0,0.5,0.1,0.0,0.0,0,0,0,1,0
Alameda,Fall,2015,4,0,37.712033500000004,-121.63369975,2.8125,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,35.0,0.0,3.0,1.57,0.5,0.0,0,0,0,1,0
Alameda,Spring,2001,2,0,37.599531,-121.886981,0.1,0.0,,,,1.0986122886681098,0.0,39.0,0.0,0.0,-0.08,-0.5,-2.0,0,1,0,0,0
Alameda,Spring,2002,1,0,37.599531,-121.886981,0.2,0.0,0.0,,0.0,0.6931471805599453,0.0,2.0,0.0,1.0,0.79,0.0,-0.5,0,1,0,0,0
Alameda,Spring,2004,1,0,37.672539,-121.760431,10.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,3.0,0.0,0.5,0.47,0.0,1.0,0,1,0,0,0
Alameda,Spring,2005,1,0,37.59265,-121.884728,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,4.0,0.0,-0.5,-0.06,0.5,0.0,0,1,0,0,0
Alameda,Spring,2007,1,0,37.595869,-121.8864,0.1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,5.0,0.0,-2.0,-0.56,0.5,-0.5,0,1,0,0,0
Alameda,Spring,2011,22,0,37.67185790909091,-121.94664886363636,0.3868181818181818,0.0,0.0,0.0,0.0,3.1354942159291497,0.0,6.0,0.0,-1.0,-0.43,-2.0,1.0,0,1,0,0,0
Alameda,Spring,2012,5,0,37.6210132,-121.82258120000002,12.324,0.0,0.0,0.0,0.0,1.791759469228055,0.0,28.0,0.0,0.0,0.3,-1.0,-2.0,0,1,0,0,0
Alameda,Spring,2013,18,0,37.745383555555556,-121.7939363888889,26.168333333333333,0.0,0.0,0.0,0.0,2.9444389791664403,0.0,33.0,0.0,0.0,-0.35,0.0,-1.0,0,1,0,0,0
Alameda,Spring,2014,13,0,37.72082569230769,-121.68720384615384,4.2930769230769235,0.0,0.0,0.0,0.0,2.6390573296152584,0.0,51.0,0.0,0.5,0.1,0.0,0.0,0,1,0,0,0
Alameda,Spring,2015,18,0,37.71586105555556,-121.66508611111112,23.226666666666667,0.0,0.0,0.0,0.0,2.9444389791664403,0.0,64.0,0.0,3.0,1.57,0.5,0.0,0,1,0,0,0
Alameda,Summer,1998,1,0,37.599669,-121.923561,0.1,0.0,,,,0.6931471805599453,0.0,82.0,0.0,-2.0,-0.78,3.0,0.0,0,0,1,0,0
Alameda,Summer,1999,1,0,37.599669,-121.923561,0.1,0.0,0.0,,0.0,0.6931471805599453,0.0,1.0,0.0,-2.0,-1.1,-2.0,3.0,0,0,1,0,0
Alameda,Summer,2002,1,0,37.599489,-121.905261,0.1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,2.0,0.0,1.0,0.79,0.0,-0.5,0,0,1,0,0
Alameda,Summer,2003,3,0,37.599577000000004,-121.89917433333335,0.4000000000000001,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,3.0,0.0,0.0,0.08,1.0,0.0,0,0,1,0,0
Alameda,Summer,2004,1,0,37.599489,-121.905261,0.1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,6.0,0.0,0.5,0.47,0.0,1.0,0,0,1,0,0
Alameda,Summer,2005,4,1,37.621694999999995,-121.840247,107.8,0.25,0.0,0.0,0.0,1.6094379124341003,0.0,7.0,0.0,-0.5,-0.06,0.5,0.0,0,0,1,0,0
Alameda,Summer,2006,3,0,37.61886466666667,-121.850512,0.5333333333333333,0.0,1.0,0.0,0.3333333333333333,1.3862943611198906,1.0,11.0,0.09090909090909091,0.5,0.1,-0.5,0.5,0,0,1,0,0
Alameda,Summer,2007,1,0,37.592608,-121.8847,0.1,0.0,0.0,1.0,0.3333333333333333,0.6931471805599453,1.0,14.0,0.07142857142857142,-2.0,-0.56,0.5,-0.5,0,0,1,0,0
Alameda,Summer,2011,65,2,37.66304510769231,-121.86303547692307,21.927999999999997,0.03076923076923077,0.0,0.0,0.3333333333333333,4.189654742026425,1.0,15.0,0.06666666666666667,-1.0,-0.43,-2.0,1.0,0,0,1,0,0
Alameda,Summer,2012,7,0,37.68109871428572,-121.71982414285715,7.1571428571428575,0.0,2.0,0.0,0.6666666666666666,2.0794415416798357,3.0,80.0,0.0375,0.0,0.3,-1.0,-2.0,0,0,1,0,0
Alameda,Summer,2013,25,0,37.70428596,-121.68663792,8.790799999999999,0.0,0.0,2.0,0.6666666666666666,3.258096538021482,3.0,87.0,0.034482758620689655,0.0,-0.35,0.0,-1.0,0,0,1,0,0
Alameda,Summer,2014,18,0,37.67668416666666,-121.95306783333334,4.113333333333333,0.0,0.0,0.0,0.6666666666666666,2.9444389791664403,3.0,112.0,0.026785714285714284,0.5,0.1,0.0,0.0,0,0,1,0,0
Alameda,Summer,2015,18,0,37.66527722222222,-121.80206883333332,9.135,0.0,0.0,0.0,0.0,2.9444389791664403,3.0,130.0,0.023076923076923078,3.0,1.57,0.5,0.0,0,0,1,0,0
Alameda,Winter,2011,10,0,37.561973,-121.9185753,0.09,0.0,,,,2.3978952727983707,3.0,148.0,0.02027027027027027,-1.0,-0.43,-2.0,1.0,1,0,0,0,0
Alameda,Winter,2012,5,0,37.6794498,-121.77037720000001,0.12000000000000002,0.0,0.0,,0.0,1.791759469228055,0.0,10.0,0.0,0.0,0.3,-1.0,-2.0,1,0,0,0,0
Alameda,Winter,2013,13,0,37.73503723076923,-122.03417146153846,0.10307692307692308,0.0,0.0,0.0,0.0,2.6390573296152584,0.0,15.0,0.0,0.0,-0.35,0.0,-1.0,1,0,0,0,0
Alameda,Winter,2014,4,0,37.676007,-121.7579055,0.2375,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,28.0,0.0,0.5,0.1,0.0,0.0,1,0,0,0,0
Alpine,Fall,2005,4,0,38.7359833325,-119.8151472225,0.2,0.0,,,,1.6094379124341003,0.0,32.0,0.0,-0.5,-0.06,0.5,0.0,0,0,0,1,1
Alpine,Fall,2006,4,0,38.6241611125,-119.88355,2.55,0.0,0.0,,0.0,1.6094379124341003,0.0,4.0,0.0,0.5,0.1,-0.5,0.5,0,0,0,1,1
Alpine,Fall,2007,3,0,38.54620370333333,-119.94425926000001,0.3333333333333333,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,8.0,0.0,-2.0,-0.56,0.5,-0.5,0,0,0,1,1
Alpine,Fall,2008,5,0,38.565666666,-119.905782222,0.064,0.0,0.0,0.0,0.0,1.791759469228055,0.0,11.0,0.0,-0.5,-0.37,-2.0,0.5,0,0,0,1,1
Alpine,Fall,2009,1,0,38.66555556,-119.73305556,0.1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,16.0,0.0,1.0,0.45,-0.5,-2.0,0,0,0,1,1
Alpine,Fall,2010,8,0,38.6357638875,-119.918507,0.12625,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,17.0,0.0,-2.0,-1.05,1.0,-0.5,0,0,0,1,1
Alpine,Fall,2012,2,0,38.489722224999994,-120.00319444499999,0.875,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,25.0,0.0,0.0,0.3,-1.0,-2.0,0,0,0,1,1
Alpine,Fall,2013,7,0,38.419444444285716,-120.00873015857142,0.6485714285714286,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,27.0,0.0,0.0,-0.35,0.0,-1.0,0,0,0,1,1
Alpine,Fall,2014,6,0,38.37699074166667,-119.98986111166666,0.12,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,34.0,0.0,0.5,0.1,0.0,0.0,0,0,0,1,1
Alpine,Spring,2004,2,0,38.757777775,-119.799166665,0.55,0.0,,,,1.0986122886681098,0.0,40.0,0.0,0.5,0.47,0.0,1.0,0,1,0,0,1
Alpine,Spring,2005,2,0,38.769999999999996,-119.86347222500001,0.3,0.0,0.0,,0.0,1.0986122886681098,0.0,2.0,0.0,-0.5,-0.06,0.5,0.0,0,1,0,0,1
Alpine,Spring,2006,1,0,38.81888889,-119.75027778,0.1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,4.0,0.0,0.5,0.1,-0.5,0.5,0,1,0,0,1
Alpine,Spring,2007,5,0,38.686277778,-119.74310889,0.19,0.0,0.0,0.0,0.0,1.791759469228055,0.0,5.0,0.0,-2.0,-0.56,0.5,-0.5,0,1,0,0,1
Alpine,Spring,2008,2,0,38.80513889,-119.780694445,0.1,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,10.0,0.0,-0.5,-0.37,-2.0,0.5,0,1,0,0,1
Alpine,Spring,2009,1,0,38.72,-119.69555556,0.3,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,12.0,0.0,1.0,0.45,-0.5,-2.0,0,1,0,0,1
Alpine,Spring,2013,7,0,38.663412699999995,-119.81452380857142,0.12,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,13.0,0.0,0.0,-0.35,0.0,-1.0,0,1,0,0,1
Alpine,Spring,2014,6,0,38.617824074999994,-119.82754629666668,0.3016666666666667,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,20.0,0.0,0.5,0.1,0.0,0.0,0,1,0,0,1
Alpine,Spring,2015,5,1,38.624333334,-119.83661111199999,3558.352,0.2,0.0,0.0,0.0,1.791759469228055,0.0,26.0,0.0,3.0,1.57,0.5,0.0,0,1,0,0,1
Alpine,Summer,1999,2,0,38.75835,-119.63499999999999,0.55,0.0,,,,1.0986122886681098,1.0,31.0,0.03225806451612903,-2.0,-1.1,-2.0,3.0,0,0,1,0,1
Alpine,Summer,2000,3,0,38.76460370666667,-119.90839999999999,0.10000000000000002,0.0,0.0,,0.0,1.3862943611198906,0.0,2.0,0.0,-0.5,-0.55,-2.0,-2.0,0,0,1,0,1
Alpine,Summer,2001,2,0,38.6853,-119.69115,0.2,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,5.0,0.0,0.0,-0.08,-0.5,-2.0,0,0,1,0,1
Alpine,Summer,2002,2,1,38.65575,-119.70105,301.5,0.5,0.0,0.0,0.0,1.0986122886681098,0.0,7.0,0.0,1.0,0.79,0.0,-0.5,0,0,1,0,1
Alpine,Summer,2003,1,0,38.7418,-119.7688,0.1,0.0,1.0,0.0,0.3333333333333333,0.6931471805599453,1.0,9.0,0.1111111111111111,0.0,0.08,1.0,0.0,0,0,1,0,1
Alpine,Summer,2004,32,0,38.6073986103125,-119.7970694446875,0.6296875000000001,0.0,0.0,1.0,0.3333333333333333,3.4965075614664802,1.0,10.0,0.1,0.5,0.47,0.0,1.0,0,0,1,0,1
Alpine,Summer,2005,14,1,38.703941269285714,-119.79210317357142,42.27499999999999,0.07142857142857142,0.0,0.0,0.3333333333333333,2.70805020110221,1.0,42.0,0.023809523809523808,-0.5,-0.06,0.5,0.0,0,0,1,0,1
Alpine,Summer,2006,43,0,38.6303294572093,-119.8289795860465,2.0879069767441862,0.0,1.0,0.0,0.3333333333333333,3.784189633918261,2.0,56.0,0.03571428571428571,0.5,0.1,-0.5,0.5,0,0,1,0,1
Alpine,Summer,2007,11,0,38.6754798,-119.8549242418182,6.955454545454546,0.0,0.0,1.0,0.3333333333333333,2.4849066497880004,2.0,99.0,0.020202020202020204,-2.0,-0.56,0.5,-0.5,0,0,1,0,1
Alpine,Summer,2008,11,0,38.575126262727274,-119.7878787890909,20.21909090909091,0.0,0.0,0.0,0.3333333333333333,2.4849066497880004,2.0,110.0,0.01818181818181818,-0.5,-0.37,-2.0,0.5,0,0,1,0,1
Alpine,Summer,2009,16,0,38.641964583749996,-119.800053471875,0.606875,0.0,0.0,0.0,0.0,2.833213344056216,2.0,121.0,0.01652892561983471,1.0,0.45,-0.5,-2.0,0,0,1,0,1
Alpine,Summer,2010,15,1,38.64653333333333,-119.73384006666667,76.23866666666666,0.06666666666666667,0.0,0.0,0.0,2.772588722239781,2.0,137.0,0.014598540145985401,-2.0,-1.05,1.0,-0.5,0,0,1,0,1
Alpine,Summer,2011,2,0,38.76655,-119.75720000000001,40.55,0.0,1.0,0.0,0.3333333333333333,1.0986122886681098,3.0,152.0,0.019736842105263157,-1.0,-0.43,-2.0,1.0,0,0,1,0,1
Alpine,Summer,2012,17,0,38.63362418411765,-119.79460849588236,0.601764705882353,0.0,0.0,1.0,0.3333333333333333,2.8903717578961645,3.0,154.0,0.01948051948051948,0.0,0.3,-1.0,-2.0,0,0,1,0,1
Alpine,Summer,2013,31,0,38.63297992903226,-119.81892161225807,0.9561290322580646,0.0,0.0,0.0,0.3333333333333333,3.4657359027997265,3.0,171.0,0.017543859649122806,0.0,-0.35,0.0,-1.0,0,0,1,0,1
Alpine,Summer,2014,44,0,38.58500555590909,-119.82683712022727,0.7295454545454546,0.0,0.0,0.0,0.0,3.8066624897703196,3.0,202.0,0.01485148514851485,0.5,0.1,0.0,0.0,0,0,1,0,1
Alpine,Summer,2015,17,0,38.54056666588235,-119.76475032588235,0.27117647058823524,0.0,0.0,0.0,0.0,2.8903717578961645,3.0,246.0,0.012195121951219513,3.0,1.57,0.5,0.0,0,0,1,0,1
Alpine,Winter,2006,1,0,38.775,-119.82388889,0.25,0.0,,,,0.6931471805599453,3.0,263.0,0.011406844106463879,0.5,0.1,-0.5,0.5,1,0,0,0,1
Alpine,Winter,2007,1,0,38.83027778,-119.77027778,9.0,0.0,0.0,,0.0,0.6931471805599453,0.0,1.0,0.0,-2.0,-0.56,0.5,-0.5,1,0,0,0,1
Alpine,Winter,2012,1,0,38.81222222,-119.78027778,0.01,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,2.0,0.0,0.0,0.3,-1.0,-2.0,1,0,0,0,1
Amador,Fall,1998,2,0,38.352035,-120.798311,0.3,0.0,,,,1.0986122886681098,0.0,3.0,0.0,-2.0,-0.78,3.0,0.0,0,0,0,1,2
Amador,Fall,1999,2,0,38.45275,-120.660289,0.3,0.0,0.0,,0.0,1.0986122886681098,0.0,2.0,0.0,-2.0,-1.1,-2.0,3.0,0,0,0,1,2
Amador,Fall,2000,7,0,38.448128571428576,-120.63859342857143,0.31428571428571433,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,4.0,0.0,-0.5,-0.55,-2.0,-2.0,0,0,0,1,2
Amador,Fall,2001,6,0,38.49714242666667,-120.48779311166668,0.26666666666666666,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,11.0,0.0,0.0,-0.08,-0.5,-2.0,0,0,0,1,2
Amador,Fall,2002,7,0,38.43779842857143,-120.61543571428571,0.5,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,17.0,0.0,1.0,0.79,0.0,-0.5,0,0,0,1,2
Amador,Fall,2003,7,0,38.40501871428571,-120.71337328571428,1.3285714285714285,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,24.0,0.0,0.0,0.08,1.0,0.0,0,0,0,1,2
Amador,Fall,2004,4,1,38.508919415,-120.46288275,4207.3,0.25,0.0,0.0,0.0,1.6094379124341003,0.0,31.0,0.0,0.5,0.47,0.0,1.0,0,0,0,1,2
Amador,Fall,2005,5,0,38.4257068,-120.7424648,0.48,0.0,1.0,0.0,0.3333333333333333,1.791759469228055,1.0,35.0,0.02857142857142857,-0.5,-0.06,0.5,0.0,0,0,0,1,2
Amador,Fall,2006,1,0,38.473103,-120.62565,0.1,0.0,0.0,1.0,0.3333333333333333,0.6931471805599453,1.0,40.0,0.025,0.5,0.1,-0.5,0.5,0,0,0,1,2
Amador,Fall,2007,15,0,38.499364162666666,-120.46456507333333,0.44000000000000006,0.0,0.0,0.0,0.3333333333333333,2.772588722239781,1.0,41.0,0.024390243902439025,-2.0,-0.56,0.5,-0.5,0,0,0,1,2
Amador,Fall,2008,4,0,38.5552083325,-120.32215277750001,0.8250000000000001,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,56.0,0.017857142857142856,-0.5,-0.37,-2.0,0.5,0,0,0,1,2
Amador,Fall,2009,5,0,38.590833332,-120.18077777799999,0.1,0.0,0.0,0.0,0.0,1.791759469228055,1.0,60.0,0.016666666666666666,1.0,0.45,-0.5,-2.0,0,0,0,1,2
Amador,Fall,2011,10,0,38.420833099999996,-120.82171639999999,2.316,0.0,0.0,0.0,0.0,2.3978952727983707,1.0,65.0,0.015384615384615385,-1.0,-0.43,-2.0,1.0,0,0,0,1,2
Amador,Fall,2012,15,0,38.449622911333336,-120.68035906666667,1.6766666666666667,0.0,0.0,0.0,0.0,2.772588722239781,1.0,75.0,0.013333333333333334,0.0,0.3,-1.0,-2.0,0,0,0,1,2
Amador,Fall,2013,23,0,38.438030830869565,-120.63076017391305,0.3347826086956522,0.0,0.0,0.0,0.0,3.1780538303479458,1.0,90.0,0.011111111111111112,0.0,-0.35,0.0,-1.0,0,0,0,1,2
Amador,Fall,2014,4,0,38.5223914175,-120.373851945,5.075,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,113.0,0.008849557522123894,0.5,0.1,0.0,0.0,0,0,0,1,2
Amador,Fall,2015,6,0,38.36971416666667,-120.83073300000001,0.5833333333333334,0.0,0.0,0.0,0.0,1.9459101490553132,1.0,117.0,0.008547008547008548,3.0,1.57,0.5,0.0,0,0,0,1,2
Amador,Spring,1998,1,0,38.432119,-120.567561,0.1,0.0,,,,0.6931471805599453,1.0,123.0,0.008130081300813009,-2.0,-0.78,3.0,0.0,0,1,0,0,2
Amador,Spring,1999,7,0,38.44819257142858,-120.73379142857142,0.17142857142857143,0.0,0.0,,0.0,2.0794415416798357,0.0,1.0,0.0,-2.0,-1.1,-2.0,3.0,0,1,0,0,2
Amador,Spring,2000,7,0,38.417359857142856,-120.66524342857143,0.32857142857142857,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,8.0,0.0,-0.5,-0.55,-2.0,-2.0,0,1,0,0,2
Amador,Spring,2001,6,0,38.388670499999996,-120.66030983333333,0.19999999999999998,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,15.0,0.0,0.0,-0.08,-0.5,-2.0,0,1,0,0,2
Amador,Spring,2002,9,0,38.44473744444444,-120.59422066666667,0.18888888888888888,0.0,0.0,0.0,0.0,2.302585092994046,0.0,21.0,0.0,1.0,0.79,0.0,-0.5,0,1,0,0,2
Amador,Spring,2003,3,0,38.37397333333333,-120.72811433333334,0.3333333333333333,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,30.0,0.0,0.0,0.08,1.0,0.0,0,1,0,0,2
Amador,Spring,2004,14,0,38.42038278571429,-120.63775592857142,0.5642857142857143,0.0,0.0,0.0,0.0,2.70805020110221,0.0,33.0,0.0,0.5,0.47,0.0,1.0,0,1,0,0,2
Amador,Spring,2005,1,0,38.451828,-120.706425,0.1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,47.0,0.0,-0.5,-0.06,0.5,0.0,0,1,0,0,2
Amador,Spring,2006,7,0,38.49716474714286,-120.53979615857143,0.1,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,48.0,0.0,0.5,0.1,-0.5,0.5,0,1,0,0,2
Amador,Spring,2007,11,0,38.49011325181818,-120.59864754545455,5.507272727272727,0.0,0.0,0.0,0.0,2.4849066497880004,0.0,55.0,0.0,-2.0,-0.56,0.5,-0.5,0,1,0,0,2
Amador,Spring,2008,1,1,38.331944,-120.670278,400.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.0,66.0,0.0,-0.5,-0.37,-2.0,0.5,0,1,0,0,2
Amador,Spring,2010,1,0,38.5275,-120.434167,0.5,0.0,1.0,0.0,0.3333333333333333,0.6931471805599453,1.0,67.0,0.014925373134328358,-2.0,-1.05,1.0,-0.5,0,1,0,0,2
Amador,Spring,2011,7,0,38.374820285714286,-120.82871871428571,2.615714285714286,0.0,0.0,1.0,0.3333333333333333,2.0794415416798357,1.0,68.0,0.014705882352941176,-1.0,-0.43,-2.0,1.0,0,1,0,0,2
Amador,Spring,2012,12,0,38.403681148333334,-120.73784027750001,0.63,0.0,0.0,0.0,0.3333333333333333,2.5649493574615367,1.0,75.0,0.013333333333333334,0.0,0.3,-1.0,-2.0,0,1,0,0,2
Amador,Spring,2013,16,0,38.4067405625,-120.69773075,12.810625,0.0,0.0,0.0,0.0,2.833213344056216,1.0,87.0,0.011494252873563218,0.0,-0.35,0.0,-1.0,0,1,0,0,2
Amador,Spring,2014,24,0,38.38614855541667,-120.74961620375001,5.105833333333334,0.0,0.0,0.0,0.0,3.2188758248682006,1.0,103.0,0.009708737864077669,0.5,0.1,0.0,0.0,0,1,0,0,2
Amador,Spring,2015,20,0,38.39963435,-120.8009738,0.39249999999999996,0.0,0.0,0.0,0.0,3.044522437723423,1.0,127.0,0.007874015748031496,3.0,1.57,0.5,0.0,0,1,0,0,2
Amador,Summer,1998,12,0,38.41618458333333,-120.69739575,0.9583333333333334,0.0,,,,2.5649493574615367,1.0,147.0,0.006802721088435374,-2.0,-0.78,3.0,0.0,0,0,1,0,2
Amador,Summer,1999,33,0,38.31199742424242,-120.55437357575758,3.1303030303030304,0.0,0.0,,0.0,3.5263605246161616,0.0,12.0,0.0,-2.0,-1.1,-2.0,3.0,0,0,1,0,2
Amador,Summer,2000,12,0,38.45377804666666,-120.73041146333333,12.424999999999999,0.0,0.0,0.0,0.0,2.5649493574615367,0.0,45.0,0.0,-0.5,-0.55,-2.0,-2.0,0,0,1,0,2
Amador,Summer,2001,10,0,38.4580215,-120.7078264,1.0699999999999998,0.0,0.0,0.0,0.0,2.3978952727983707,0.0,57.0,0.0,0.0,-0.08,-0.5,-2.0,0,0,1,0,2
Amador,Summer,2002,13,0,38.478006914615385,-120.6283736153846,4.523076923076923,0.0,0.0,0.0,0.0,2.6390573296152584,0.0,67.0,0.0,1.0,0.79,0.0,-0.5,0,0,1,0,2
Amador,Summer,2003,8,0,38.4392295,-120.634574125,13.0875,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,80.0,0.0,0.0,0.08,1.0,0.0,0,0,1,0,2
Amador,Summer,2004,19,0,38.552976608421055,-120.36299497052632,0.6631578947368421,0.0,0.0,0.0,0.0,2.995732273553991,0.0,88.0,0.0,0.5,0.47,0.0,1.0,0,0,1,0,2
Amador,Summer,2005,9,0,38.40029511111111,-120.6513161111111,4.944444444444445,0.0,0.0,0.0,0.0,2.302585092994046,0.0,107.0,0.0,-0.5,-0.06,0.5,0.0,0,0,1,0,2
Amador,Summer,2006,15,0,38.420990599999996,-120.62192389666666,10.020666666666667,0.0,0.0,0.0,0.0,2.772588722239781,0.0,116.0,0.0,0.5,0.1,-0.5,0.5,0,0,1,0,2
Amador,Summer,2007,25,0,38.560572404,-120.4292955732,0.3968,0.0,0.0,0.0,0.0,3.258096538021482,0.0,131.0,0.0,-2.0,-0.56,0.5,-0.5,0,0,1,0,2
Amador,Summer,2008,2,0,38.92638889,-120.74375,0.1,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,156.0,0.0,-0.5,-0.37,-2.0,0.5,0,0,1,0,2
Amador,Summer,2009,1,0,38.58388889,-120.09388889,0.01,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,158.0,0.0,1.0,0.45,-0.5,-2.0,0,0,1,0,2
Amador,Summer,2010,5,0,38.65311112,-120.15950000000001,0.11400000000000002,0.0,0.0,0.0,0.0,1.791759469228055,0.0,159.0,0.0,-2.0,-1.05,1.0,-0.5,0,0,1,0,2
Amador,Summer,2011,28,0,38.38331017857143,-120.77377039285714,2.628571428571429,0.0,0.0,0.0,0.0,3.367295829986474,0.0,164.0,0.0,-1.0,-0.43,-2.0,1.0,0,0,1,0,2
Amador,Summer,2012,18,0,38.419535870555556,-120.68714708055556,3.881111111111111,0.0,0.0,0.0,0.0,2.9444389791664403,0.0,192.0,0.0,0.0,0.3,-1.0,-2.0,0,0,1,0,2
Amador,Summer,2013,25,0,38.48399536,-120.54836505760001,1.3319999999999999,0.0,0.0,0.0,0.0,3.258096538021482,0.0,210.0,0.0,0.0,-0.35,0.0,-1.0,0,0,1,0,2
Amador,Summer,2014,27,0,38.46425857962963,-120.53520718518519,4.3314814814814815,0.0,0.0,0.0,0.0,3.332204510175204,0.0,235.0,0.0,0.5,0.1,0.0,0.0,0,0,1,0,2
Amador,Summer,2015,20,0,38.498904816999996,-120.579567361,0.713,0.0,0.0,0.0,0.0,3.044522437723423,0.0,262.0,0.0,3.0,1.57,0.5,0.0,0,0,1,0,2
Amador,Winter,1999,3,0,38.455406333333336,-120.61689733333333,1.0333333333333334,0.0,,,,1.3862943611198906,0.0,282.0,0.0,-2.0,-1.1,-2.0,3.0,1,0,0,0,2
Amador,Winter,2000,1,0,38.431069,-120.715331,0.1,0.0,0.0,,0.0,0.6931471805599453,0.0,3.0,0.0,-0.5,-0.55,-2.0,-2.0,1,0,0,0,2
Amador,Winter,2001,2,0,38.410106,-120.641796,0.3,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,4.0,0.0,0.0,-0.08,-0.5,-2.0,1,0,0,0,2
Amador,Winter,2002,1,0,38.402931,-120.642089,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,6.0,0.0,1.0,0.79,0.0,-0.5,1,0,0,0,2
Amador,Winter,2003,1,0,38.431889,-120.549269,0.4,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,7.0,0.0,0.0,0.08,1.0,0.0,1,0,0,0,2
Amador,Winter,2004,5,0,38.41984,-120.6604656,0.33999999999999997,0.0,0.0,0.0,0.0,1.791759469228055,0.0,8.0,0.0,0.5,0.47,0.0,1.0,1,0,0,0,2
Amador,Winter,2006,2,0,38.374556999999996,-120.75815700000001,0.2,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,13.0,0.0,0.5,0.1,-0.5,0.5,1,0,0,0,2
Amador,Winter,2007,2,0,38.421903,-120.7376945,50.05,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,15.0,0.0,-2.0,-0.56,0.5,-0.5,1,0,0,0,2
Amador,Winter,2011,3,0,38.39990366666667,-120.70920666666666,0.12,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,17.0,0.0,-1.0,-0.43,-2.0,1.0,1,0,0,0,2
Amador,Winter,2012,8,0,38.392437,-120.80114075,0.35125,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,20.0,0.0,0.0,0.3,-1.0,-2.0,1,0,0,0,2
